Name,Price,Store Name,Product Link,Main Img Link,Date,Season,Category
"Bog Pimpernel Candle Ring | Red | 16""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bog-pimpernel-can-ring-rd-16-6-5,https://www.lancasterandvintage.com/cdn/shop/products/V91668.jpg,2026/7/9,fall,artificial plants
Bog Pimpernel Garland | Red | 6',,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bog-pimpernel-garland-rd-6,https://www.lancasterandvintage.com/cdn/shop/products/V91667.jpg,2026/7/9,fall,artificial plants
"Bog Pimpernel Half Sphere | Red | 12""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bog-pimpernel-half-sphere-rd-12,https://www.lancasterandvintage.com/cdn/shop/products/V91670.jpg,2026/7/9,fall,artificial plants
"Bog Pimpernel Hanging | Red | 34""",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bog-pimpernel-hanging-rd-34,https://www.lancasterandvintage.com/cdn/shop/products/V91666.jpg,2026/7/9,fall,artificial plants
"Bohicket Bush | 15"" | NOT CURRENTLY IN STOCK - ETA August",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bohicket-bush-15-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XF33223.jpg,2026/7/9,fall,artificial plants
"Bohicket Drop | 17"" | NOT CURRENTLY IN STOCK - ETA August",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bohicket-drop-17-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XF332252.jpg,2026/7/9,fall,artificial plants
Bohicket Garland | 6' | NOT CURRENTLY IN STOCK - ETA August,,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bohicket-garland-6-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XF332246.jpg,2026/7/9,fall,artificial plants
"Bohicket Wreath | 22"" | NOT CURRENTLY IN STOCK - ETA August",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bohicket-wreath-22-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XF332223.jpg,2026/7/9,fall,artificial plants
"Botanical Candle Holder | 6.75"" | Reef | CLEAN UP SPECIAL! From $5.95 - Last 24pcs!",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/botanical-candle-holder-6-75-not-currently-in-stock-new-for-2025,https://www.lancasterandvintage.com/cdn/shop/files/EW4362.jpg,2026/7/9,fall,artificial plants
"Boucle Berry Spray | 28"" | Cider",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/boucle-berry-spray-28-cider-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XG47132.jpg,2026/7/9,fall,artificial plants
"Boucle Berry Spray | 28"" | Cream",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/boucle-berry-spray-28-cream-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XG4712.jpg,2026/7/9,fall,artificial plants
"Boucle Berry Spray | 28"" | Merlot",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/boucle-berry-spray-28-merlot-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XG4714.jpg,2026/7/9,fall,artificial plants
"Bougainvillea Spray | 42"" | Vivid | Limited Stock - Last 12pcs!",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/bougainvillea-spray-42-vivid-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XUA10033.jpg,2026/7/9,fall,artificial plants
"Brackish Bittersweet Candle Ring | 4.5"" | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/brackish-bittersweet-candle-ring-2-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/BR75693.jpg,2026/7/9,fall,artificial plants
